Source,Target,Weight,type
73,三联,1,word
73,社区,1,word
74,李青霞,1,word
74,凌玉,1,word
74,德文,1,word
74,丽江,1,word
74,旅行社,1,word
74,大理,1,word
75,重症,1,word
75,三区,1,word
75,病房,1,word
75,病人,1,word
75,北区,1,word
75,金银,1,word
76,乘客,1,word
76,徐可,1,word
76,飞机,1,word
76,杭州,1,word
76,机场,1,word
76,航班,1,word
77,林安,1,word
77,赵鹃,1,word
77,李黎,1,word
77,李恒,1,word
77,北京,1,word
77,丘濂,1,word
78,饲料,1,word
78,周平,1,word
78,鸡蛋,1,word
78,农村,1,word
78,封路,1,word
78,路障,1,word
79,小川,1,word
79,老爷爷,1,word
79,武汉站,1,word
79,晾衣服,1,word
79,车厢,1,word
79,列车,1,word
80,东二旗,1,word
80,新村,1,word
80,东三旗,1,word
80,驳静,1,word
80,房东,1,word
80,务工者,1,word
81,红十字会,1,word
81,仓库,1,word
81,物资,1,word
81,捐赠者,1,word
81,红会,1,word
81,小川,1,word
81,渠道,1,word
82,鄢成,1,word
82,鄢小文,1,word
82,朱文,1,word
82,残联,1,word
82,卫生院,1,word
82,自闭症,1,word
82,小儿子,1,word
84,何园园,1,word
84,陈力,1,word
84,李刚,1,word
84,厂家,1,word
84,皓月,1,word
84,原料,1,word
85,动物园,1,word
85,刘浩,1,word
85,鹈鹕,1,word
85,鲫鱼,1,word
85,泥鳅,1,word
85,撒网,1,word
86,李春,1,word
86,字节,1,word
86,医务,1,word
86,红十字,1,word
86,基金,1,word
86,基金会,1,word
87,药物,1,word
87,西韦,1,word
87,临床试验,1,word
87,同情,1,word
87,用药,1,word
87,无药,1,word
88,养猪户,1,word
88,饲料,1,word
88,饲料厂,1,word
88,何洁,1,word
88,玉米,1,word
88,猪饲料,1,word
89,王晖,1,word
89,吴芳,1,word
89,核酸,1,word
89,张玉蛟,1,word
89,阴性,1,word
89,张笑春,1,word
90,菲律宾,1,word
90,小纤,1,word
90,转机,1,word
90,航线,1,word
90,大使馆,1,word
90,航班,1,word
91,怪兽,1,word
91,三联,1,word
91,金银,1,word
91,小川,1,word
91,周刊,1,word
91,护理部,1,word
92,诚挚,1,word
92,人选,1,word
92,百度,1,word
92,榜单,1,word
92,本职工作,1,word
92,残酷,1,word
93,宿主,1,word
93,人类,1,word
93,人畜,1,word
93,免疫系统,1,word
93,病毒,1,word
93,蝙蝠,1,word
94,试剂盒,1,word
94,黄子杰,1,word
94,人物,1,word
94,病毒性,1,word
94,疾控中心,1,word
94,患者,1,word
95,赵亮,1,word
95,黄冈,1,word
95,周伟,1,word
95,黄冈市,1,word
95,周红,1,word
95,山河,1,word
96,消毒水,1,word
96,婚礼,1,word
96,爸妈,1,word
96,学校,1,word
96,口罩,1,word
96,回家,1,word
96,待产,1,word
96,宿舍,1,word
96,一单,1,word
97,全站,1,word
97,蒋鹏,1,word
97,杜菲,1,word
97,防护服,1,word
97,张蓉,1,word
97,科室,1,word
97,医生,1,word
98,林杰,1,word
98,赵益,1,word
98,口罩,1,word
98,谢阳,1,word
98,医用,1,word
98,人物,1,word
98,外科,1,word
99,王慎才,1,word
99,老王,1,word
99,货车,1,word
99,宁国,1,word
99,装卸工,1,word
99,菜鸟,1,word
100,酒店,1,word
100,旅游局,1,word
100,暴力,1,word
100,民宿,1,word
100,飞机,1,word
100,老乡,1,word
100,大理,1,word
100,岳阳,1,word
100,潜江,1,word
101,姑父,1,word
101,手链,1,word
101,中风,1,word
101,东西,1,word
101,葬礼,1,word
101,图源,1,word
102,王平,1,word
102,胸科,1,word
102,荆州市,1,word
102,荆州,1,word
102,海鲜,1,word
102,市场,1,word
103,人物,1,word
103,柯某,1,word
103,医务人员,1,word
103,医生,1,word
103,战线,1,word
103,病区,1,word
104,骑手,1,word
104,订单,1,word
104,男岁,1,word
104,异地,1,word
104,东西,1,word
104,男朋友,1,word
105,艾滋,1,word
105,刘全,1,word
105,感染者,1,word
105,断药,1,word
105,同志,1,word
105,何旺生,1,word
105,刘军,1,word
105,领药,1,word
105,病友,1,word
105,闹钟,1,word
105,服药,1,word
106,校友会,1,word
106,大林,1,word
106,张雪,1,word
106,民间,1,word
106,德国,1,word
106,赵军,1,word
106,物资,1,word
106,物流,1,word
107,监护室,1,word
107,张春艳,1,word
107,朱恋,1,word
107,病房,1,word
107,病人,1,word
107,中南大学,1,word
108,专车,1,word
108,志愿者,1,word
108,高德,1,word
108,茼蒿,1,word
108,宝宝,1,word
108,传言,1,word
109,医药,1,word
109,华润,1,word
109,人物,1,word
109,常德市,1,word
109,杨功焕,1,word
109,易耗品,1,word
109,企业,1,word
109,物资,1,word
110,酸奶,1,word
110,胡学军,1,word
110,蒙牛,1,word
110,终端,1,word
110,大姐,1,word
110,媳妇,1,word
111,七科,1,word
111,火神,1,word
111,病房,1,word
111,负压,1,word
111,病区,1,word
111,进风口,1,word
112,黄冈市,1,word
112,黄冈,1,word
112,孙亮,1,word
112,大别山,1,word
112,张床,1,word
112,董虎,1,word
113,广发,1,word
113,人物,1,word
113,方法,1,word
113,病人,1,word
113,核酸,1,word
113,流感,1,word
113,流感病毒,1,word
114,支付宝,1,word
114,保障金,1,word
114,李鼎,1,word
114,陈爽,1,word
114,客服,1,word
114,产品,1,word
115,刘亚丹,1,word
115,清流,1,word
115,村干部,1,word
115,乡亲们,1,word
115,姑姑,1,word
115,荆门市,1,word
116,鄢成,1,word
116,鄢小文,1,word
116,尹安,1,word
116,华家河镇,1,word
116,红安县,1,word
116,清流,1,word
117,思源,1,word
117,基金会,1,word
117,清流,1,word
117,洗衣,1,word
117,工作室,1,word
117,中华,1,word
118,仁爱医院,1,word
118,原告,1,word
118,清流,1,word
118,肖像权,1,word
118,行政处罚,1,word
118,陈志松,1,word
119,清流,1,word
119,工作室,1,word
119,被告人,1,word
119,口罩,1,word
119,桐城市,1,word
119,注册商标,1,word
120,王义,1,word
120,民用,1,word
120,仙桃市,1,word
120,生产商,1,word
120,清流,1,word
120,无纺布,1,word
121,翁秋秋,1,word
121,妻子,1,word
121,黄冈市,1,word
121,陈勇,1,word
121,骨灰盒,1,word
121,门窗,1,word
122,华南,1,word
122,市场,1,word
122,爱民,1,word
122,陈锋,1,word
122,干货,1,word
122,商户,1,word
122,曾嘉欣,1,word
122,李翰昭,1,word
122,黄程,1,word
122,螃蟹,1,word
122,东区,1,word
122,张阳,1,word
122,基围,1,word
123,陈秘,1,word
123,张文宏,1,word
123,原则,1,word
123,因果关系,1,word
123,海鲜城,1,word
123,孝感,1,word
123,华南,1,word
123,通报,1,word
123,商户,1,word
123,人们,1,word
124,陈晨,1,word
124,林辉,1,word
124,防护服,1,word
124,货车,1,word
124,同学,1,word
124,孝感,1,word
125,张笑春,1,word
125,张敏鸣,1,word
125,试剂盒,1,word
125,核酸,1,word
125,丁香,1,word
125,阴性,1,word
126,鄢成,1,word
126,鄢小文,1,word
126,朱文,1,word
126,家长,1,word
126,村主任,1,word
126,孩子,1,word
126,红安县,1,word
126,卫生院,1,word
126,残联,1,word
126,时分,1,word
126,二姑,1,word
126,宏伟,1,word
127,谣言,1,word
127,黄石,1,word
127,协和,1,word
127,柏泉,1,word
127,高铁,1,word
127,难吃,1,word
127,北京,1,word
128,华人,1,word
128,邮件,1,word
128,日本,1,word
128,加拿大,1,word
128,以色列,1,word
128,中国,1,word
128,种族主义,1,word
130,小龙,1,word
130,胸闷,1,word
130,女孩,1,word
130,研究生,1,word
130,免疫系统,1,word
130,酸痛,1,word
130,肺脏,1,word
131,试剂,1,word
131,试剂盒,1,word
131,厂商,1,word
131,注册证,1,word
131,生物,1,word
131,厂家,1,word
132,南方周末,1,word
132,光辉,1,word
132,袁默,1,word
132,口罩,1,word
132,生产商,1,word
132,涨价,1,word
133,郭爽,1,word
133,许杰,1,word
133,何芳,1,word
133,刘泽才,1,word
133,小韩,1,word
133,刘思平,1,word
133,张霞,1,word
133,李福荣,1,word
134,张庆,1,word
134,黄冈市,1,word
134,南方周末,1,word
134,试剂盒,1,word
134,团风县,1,word
134,林杉,1,word
135,肖劲松,1,word
135,心理,1,word
135,心理咨询,1,word
135,南方周末,1,word
135,凯文,1,word
135,情绪,1,word
136,南方周末,1,word
136,物流,1,word
136,徐小宁,1,word
136,陈夏,1,word
136,京东,1,word
136,顺丰,1,word
136,李铭,1,word
137,冯江,1,word
137,陈忱,1,word
137,村医,1,word
137,村民,1,word
137,村落,1,word
137,南方周末,1,word
138,人物周刊,1,word
138,张离,1,word
138,医院,1,word
138,联勤,1,word
138,中央军委,1,word
138,张平,1,word
139,小熊,1,word
139,陶磊,1,word
139,酒店,1,word
139,人物周刊,1,word
139,公寓,1,word
139,医护人员,1,word
140,丽江,1,word
140,安平,1,word
140,酒店,1,word
140,群友,1,word
140,人物周刊,1,word
140,游客,1,word
141,宁平,1,word
141,丁宇,1,word
141,蕲春,1,word
141,人物周刊,1,word
141,受访者,1,word
141,通山县,1,word
141,刘文,1,word
141,盲区,1,word
142,刘筱,1,word
142,小熊,1,word
142,车主,1,word
142,车队,1,word
142,二老,1,word
142,南方周末,1,word
143,粉丝,1,word
143,粉丝团,1,word
143,朱一龙,1,word
143,公益,1,word
143,张颜齐,1,word
143,蔡徐坤,1,word
144,小汤山,1,word
144,南方周末,1,word
144,集装箱,1,word
144,图纸,1,word
144,疗养院,1,word
144,生活区,1,word
145,克隆,1,word
145,染色体,1,word
145,抗体,1,word
145,人源,1,word
145,疫苗,1,word
145,临床试验,1,word
146,陈江,1,word
146,王肖,1,word
146,酒店,1,word
146,小艺,1,word
146,陵水县,1,word
146,南方周末,1,word
147,襄阳,1,word
147,江伟兵,1,word
147,刘丽,1,word
147,封城,1,word
147,公交车,1,word
147,南方周末,1,word
148,经销商,1,word
148,防护用品,1,word
148,专班,1,word
148,刘猛,1,word
148,随州市,1,word
148,物资,1,word
149,殡仪馆,1,word
149,人物周刊,1,word
149,养老院,1,word
149,遗体,1,word
149,朱华,1,word
149,服务公司,1,word
150,陈亮,1,word
150,处分,1,word
150,干部,1,word
150,项江红,1,word
150,南方周末,1,word
150,流村,1,word
151,司机,1,word
151,私家车,1,word
151,出租车,1,word
151,金艳东,1,word
151,南方周末,1,word
151,医务,1,word
152,乘客,1,word
152,实名制,1,word
152,南方周末,1,word
152,车厢,1,word
152,王昀,1,word
152,苏州市,1,word
153,社区,1,word
153,南方周末,1,word
153,病患,1,word
153,李福荣,1,word
153,定点医院,1,word
153,赵亮,1,word
154,标本,1,word
154,院感,1,word
154,苏文哲,1,word
154,广州市,1,word
154,疾控中心,1,word
154,人物周刊,1,word
156,协和医院,1,word
156,红十字会,1,word
156,人物周刊,1,word
156,物资,1,word
156,协和,1,word
156,刘欣,1,word
157,易忠华,1,word
157,饲料,1,word
157,养殖户,1,word
157,小鸡,1,word
157,屠宰,1,word
157,活禽,1,word
158,刘大钺,1,word
158,南方周末,1,word
158,缓冲区,1,word
158,污染区,1,word
158,通畅,1,word
158,供氧,1,word
159,南方周末,1,word
159,仁爱医院,1,word
159,红十字会,1,word
159,天佑,1,word
159,协和医院,1,word
159,工作人员,1,word
160,双黄连,1,word
160,口服液,1,word
160,药物,1,word
160,槟榔,1,word
160,南方周末,1,word
160,克力芝,1,word
161,租客,1,word
161,房东,1,word
161,姬扬,1,word
161,东三旗,1,word
161,平西,1,word
161,村民,1,word
161,宾馆,1,word
161,租户,1,word
161,西府,1,word
161,辛梁,1,word
162,社区卫生,1,word
162,服务中心,1,word
162,社区,1,word
162,病人,1,word
162,南方周末,1,word
162,学生,1,word
163,九州,1,word
163,出库,1,word
163,红十字会,1,word
163,志峰,1,word
163,定向,1,word
163,南方周末,1,word
164,绿谷,1,word
164,制药,1,word
164,药物,1,word
164,洁尔阴,1,word
164,上海,1,word
164,研究所,1,word
165,钟鸣,1,word
165,人物周刊,1,word
165,危重病,1,word
165,金银,1,word
165,器官,1,word
165,病人,1,word
166,温州,1,word
166,南方周末,1,word
166,张宏良,1,word
166,张蕊,1,word
166,温州市,1,word
166,李苗,1,word
167,玉湖村,1,word
167,村民,1,word
167,民宿,1,word
167,白沙镇,1,word
167,丽江,1,word
167,玉湖,1,word
168,吴姐,1,word
168,阴性,1,word
168,南方周末,1,word
168,核酸,1,word
168,阳性,1,word
168,吴希,1,word
168,谭伟,1,word
169,大理,1,word
169,大理市,1,word
169,重庆市,1,word
169,瑞丽,1,word
169,黄石市,1,word
169,大理州,1,word
170,吴锡平,1,word
170,医疗队,1,word
170,吴健锋,1,word
170,杜杨,1,word
170,队员,1,word
170,呼吸机,1,word
170,郭亚兵,1,word
170,污染区,1,word
171,酒店,1,word
171,凌云,1,word
171,云图,1,word
171,问卷,1,word
171,住宿,1,word
171,高德,1,word
172,麻酱,1,word
172,李涛,1,word
172,宋璐,1,word
172,陈威,1,word
172,小魏,1,word
172,吴晨,1,word
173,何羡,1,word
173,随州,1,word
173,措施,1,word
173,居民,1,word
173,县市,1,word
173,农村,1,word
174,陈晨,1,word
174,梅浩宇,1,word
174,白宇,1,word
174,莎莎,1,word
174,物资,1,word
174,电插座,1,word
175,田磊,1,word
175,周洁,1,word
175,中国日报,1,word
175,车队,1,word
175,李菲,1,word
175,李东,1,word
176,林俊杰,1,word
176,孙燕姿,1,word
176,信仰,1,word
176,歌手,1,word
176,音乐,1,word
176,华语音乐,1,word
177,微医,1,word
177,张宁,1,word
177,张燕,1,word
177,李翔,1,word
177,唐伟,1,word
177,徐建强,1,word
178,病友,1,word
178,尿毒症,1,word
178,李萍,1,word
178,田磊,1,word
178,中西,1,word
178,阿刘,1,word
179,李军,1,word
179,华人,1,word
179,华盛顿,1,word
179,彬哥,1,word
179,物资,1,word
179,海关,1,word
180,麻城市,1,word
180,何晓丽,1,word
180,张仁波,1,word
180,红十字会,1,word
180,郑先生,1,word
180,营业点,1,word
181,陈明,1,word
181,黄爱,1,word
181,徐闻县,1,word
181,华通,1,word
181,湛江,1,word
181,徐闻,1,word
182,粉丝,1,word
182,王源,1,word
182,糖糖,1,word
182,公益,1,word
182,国王,1,word
182,朱一龙,1,word
183,宠物,1,word
183,故梦,1,word
183,杜帆,1,word
183,动物,1,word
183,土猫,1,word
183,留汉,1,word
184,蔡颖莉,1,word
184,财新,1,word
184,纸条,1,word
184,洗礼,1,word
184,老师,1,word
184,父母,1,word
185,陈卓,1,word
185,摄影记者,1,word
185,张继先,1,word
185,女孩儿,1,word
185,周红,1,word
185,委疾,1,word
186,试剂盒,1,word
186,棱镜,1,word
186,核酸,1,word
186,伯杰,1,word
186,腾讯,1,word
186,捷诺,1,word
187,赤壁,1,word
187,婚礼,1,word
187,丽娜,1,word
187,孝感,1,word
187,腾讯,1,word
187,荆州,1,word
188,老公,1,word
188,棱镜,1,word
188,激素,1,word
188,留院,1,word
188,平稳,1,word
188,微弱,1,word
189,蓝帆,1,word
189,宗鹏,1,word
189,车间,1,word
189,云霞,1,word
189,日照,1,word
189,刘文静,1,word
190,刘学凯,1,word
190,戈尔,1,word
190,田书,1,word
190,原材料,1,word
190,长垣,1,word
190,卫材,1,word
191,儿茶酚,1,word
191,日本,1,word
191,鸵鸟,1,word
191,口罩,1,word
191,滤芯,1,word
191,大坂,1,word
192,罗宽,1,word
192,尹雄平,1,word
192,石君,1,word
192,协会,1,word
192,货车,1,word
192,司机,1,word
193,李舒,1,word
193,丽洋,1,word
193,长垣,1,word
193,滤芯,1,word
193,原料,1,word
193,李明忠,1,word
194,谭德孝,1,word
194,美菜,1,word
194,家庭用户,1,word
194,货车,1,word
194,黄石市,1,word
194,司机,1,word
195,顺丰,1,word
195,司机,1,word
195,运力,1,word
195,专机,1,word
195,德邦,1,word
195,网点,1,word
196,湖州,1,word
196,师傅,1,word
196,消防队,1,word
196,无锡,1,word
196,消毒水,1,word
196,货车,1,word
197,企业,1,word
197,长垣,1,word
197,口罩,1,word
197,无纺布,1,word
197,低值,1,word
197,原料,1,word
197,每吨,1,word
198,袁少敏,1,word
198,袁湖村,1,word
198,村民,1,word
198,棱镜,1,word
198,面子,1,word
198,村干部,1,word
199,试剂盒,1,word
199,试剂,1,word
199,生物,1,word
199,人份,1,word
199,国家药监局,1,word
199,华大基因,1,word
200,鲜蛋,1,word
200,房东,1,word
200,饲料,1,word
200,创业,1,word
200,创业者,1,word
200,房租,1,word
200,租户,1,word
200,俄罗斯,1,word
200,老徐,1,word
201,边丽,1,word
201,腰子,1,word
201,张然,1,word
201,李老师,1,word
201,观察报,1,word
201,行业,1,word
202,张进,1,word
202,泰国,1,word
202,泰铢,1,word
202,合肥,1,word
202,曼谷,1,word
202,马来西亚,1,word
203,老师,1,word
203,学生,1,word
203,教学,1,word
203,学校,1,word
203,高三,1,word
203,教育厅,1,word
204,赵金召,1,word
204,同济,1,word
204,经济,1,word
204,门诊,1,word
204,华中科大,1,word
204,观察报,1,word
205,佩儿,1,word
205,红十字会,1,word
205,定向,1,word
205,物资,1,word
205,物流,1,word
205,捐赠者,1,word
206,谢琳卡,1,word
206,肿瘤,1,word
206,经济,1,word
206,观察报,1,word
206,同门,1,word
206,医生,1,word
207,李馨,1,word
207,父亲,1,word
207,李父,1,word
207,床位,1,word
207,社区,1,word
207,新城,1,word
208,义乌市,1,word
208,义乌,1,word
208,外来人员,1,word
208,小商品,1,word
208,经济,1,word
208,汽车,1,word
209,租客,1,word
209,长租,1,word
209,门锁,1,word
209,公寓,1,word
209,蛋壳,1,word
209,密码锁,1,word
210,东北,1,word
210,婆婆,1,word
210,老公,1,word
210,解放军,1,word
210,公公,1,word
210,长春,1,word
211,王勇,1,word
211,陈炎,1,word
211,社区,1,word
211,中南,1,word
211,经济,1,word
211,天佑,1,word
212,水质,1,word
212,污水处理,1,word
212,水源地,1,word
212,火神,1,word
212,污水,1,word
212,废水,1,word
213,定向,1,word
213,物资,1,word
213,伍文洲,1,word
213,邓忠明,1,word
213,机构,1,word
213,湖北省,1,word
214,程立,1,word
214,周超,1,word
214,酒店,1,word
214,魔豆,1,word
214,湖畔,1,word
214,经济,1,word
215,李博,1,word
215,女朋友,1,word
215,订婚宴,1,word
215,徐林枫,1,word
215,未婚夫,1,word
215,男朋友,1,word
215,宾客,1,word
216,彭寒,1,word
216,科室,1,word
216,心内科,1,word
216,寇爱哲,1,word
216,讲述者,1,word
216,门诊,1,word
217,酒店,1,word
217,珠海,1,word
217,空调,1,word
217,姜姜,1,word
217,警察局,1,word
217,前台,1,word
217,宾馆,1,word
217,卷纸,1,word
218,杨超,1,word
218,游戏,1,word
218,陈墨,1,word
218,玩家,1,word
218,公司,1,word
218,出港,1,word
218,声称,1,word
219,传染病,1,word
219,公共卫生,1,word
219,郝沛,1,word
219,香港大学,1,word
219,体液,1,word
219,模型,1,word
219,基因组,1,word
219,疫苗,1,word
219,数据,1,word
220,出港,1,word
220,客运,1,word
220,航班,1,word
220,枢纽,1,word
220,鄂州,1,word
220,赤壁,1,word
221,铮铮,1,word
221,分类管理,1,word
221,分级分类,1,word
221,收治,1,word
221,财经,1,word
221,缪晓辉,1,word
222,课程,1,word
222,小鹅通,1,word
222,张蓉,1,word
222,精品课,1,word
222,学生,1,word
222,樊晓星,1,word
222,平台,1,word
222,学校,1,word
223,鄢成,1,word
223,鄢小文,1,word
223,朱文,1,word
223,小儿子,1,word
223,自闭症,1,word
223,残联,1,word
224,鄢成,1,word
224,鄢小文,1,word
224,鄢继荣,1,word
224,陈敬友,1,word
224,华家河镇,1,word
224,卫生院,1,word
225,家禽,1,word
225,香港,1,word
225,野味,1,word
225,元帅,1,word
225,牌照,1,word
225,家养,1,word
226,烽火,1,word
226,纪检监察,1,word
226,元凶,1,word
226,投资者,1,word
226,活物,1,word
226,超人,1,word
227,百步亭,1,word
227,家宴,1,word
227,财新,1,word
227,居民,1,word
227,社区,1,word
227,菜色,1,word
228,首例,1,word
228,程序,1,word
228,案例,1,word
228,病例,1,word
228,生物科技,1,word
228,卫健委,1,word
229,天价,1,word
229,封站,1,word
229,表态,1,word
229,火车站,1,word
229,涨价,1,word
229,鄂州市,1,word
230,眼镜店,1,word
230,马丹萌,1,word
230,汉口,1,word
230,海鲜城,1,word
230,门诊,1,word
230,观区,1,word
231,王女士,1,word
231,余婆婆,1,word
231,吴先生,1,word
231,红十字会,1,word
231,吴父,1,word
231,姨夫,1,word
232,医疗队,1,word
232,财新,1,word
232,试剂盒,1,word
232,手术,1,word
232,繁忙,1,word
232,香港,1,word
233,总动员,1,word
233,体系,1,word
233,城区,1,word
233,财新,1,word
233,物流,1,word
233,保卫战,1,word
234,详见,1,word
234,病原学,1,word
234,短板,1,word
234,车船,1,word
234,封站,1,word
234,天价,1,word
235,马晓伟,1,word
235,性状,1,word
235,药物,1,word
235,柳叶刀,1,word
235,尚需,1,word
235,春节假期,1,word
236,保险,1,word
236,身故,1,word
236,保额,1,word
236,产险,1,word
236,伤残,1,word
236,疾控,1,word
237,封路,1,word
237,疫源地,1,word
237,起源,1,word
237,海鲜,1,word
237,艾滋病,1,word
237,感染者,1,word
238,微医,1,word
238,望亭松,1,word
238,义诊,1,word
238,互联网,1,word
238,财新,1,word
238,平台,1,word
239,麻城市,1,word
239,黄冈市,1,word
239,日记,1,word
239,财新,1,word
239,共例,1,word
239,赵雷,1,word
240,郑玲,1,word
240,张莉,1,word
240,社区,1,word
240,网格,1,word
240,居民,1,word
240,遗体,1,word
241,扩散性,1,word
241,红会,1,word
241,日记,1,word
241,黎明,1,word
241,病例,1,word
241,星火,1,word
242,疫苗,1,word
242,药物,1,word
242,丁胜,1,word
242,临床试验,1,word
242,翁心华,1,word
242,洛匹那韦,1,word
242,抗病毒,1,word
243,日记,1,word
243,客车,1,word
243,动车,1,word
243,春运,1,word
243,温州,1,word
243,新冠,1,word
244,论文,1,word
244,疾控中心,1,word
244,财新,1,word
244,回顾性,1,word
244,结论,1,word
244,传人,1,word
245,新冠,1,word
245,李文亮,1,word
245,疾控中心,1,word
245,风波,1,word
245,论文,1,word
245,公共卫生,1,word
246,物资,1,word
246,慈善,1,word
246,红十字会,1,word
246,财新,1,word
246,团体,1,word
246,海关总署,1,word
247,航班,1,word
247,普吉岛,1,word
247,航空,1,word
247,包机,1,word
247,旅客,1,word
247,载客,1,word
248,仓库,1,word
248,红会,1,word
248,红十字会,1,word
248,财新,1,word
248,物资,1,word
248,工作人员,1,word
249,饲料,1,word
249,禽蛋,1,word
249,鸡苗,1,word
249,楼市,1,word
249,家禽,1,word
249,交通管制,1,word
250,九州,1,word
250,民间,1,word
250,日记,1,word
250,鸡苗,1,word
250,谢琳卡,1,word
250,航空公司,1,word
251,菲律宾,1,word
251,波士顿,1,word
251,男子,1,word
251,杜克,1,word
251,马尼拉,1,word
251,卫生部长,1,word
252,药物,1,word
252,口服液,1,word
252,双黄连,1,word
252,中药,1,word
252,专报,1,word
252,临床试验,1,word
253,粪便,1,word
253,红会,1,word
253,双黄连,1,word
253,定向,1,word
253,口服液,1,word
253,新冠,1,word
254,财新,1,word
254,深圳,1,word
254,广州市,1,word
254,项目,1,word
254,小汤山,1,word
254,广东省,1,word
255,财新,1,word
